1496374267.557302,0.0,0.181,0.112,4.12,0.0,0.0,0.0
1496374267.621168,0.0,0.187,0.113,4.121,0.0,0.0,0.0
1496374267.686528,0.0,0.187,0.114,4.125,0.0,0.0,0.0
1496374267.751478,0.0,0.185,0.111,4.127,0.0,0.0,0.0
1496374267.817716,0.0,0.184,0.111,4.127,0.0,0.0,0.0
1496374267.8829448,0.0,0.183,0.114,4.127,0.0,0.0,0.0
1496374267.946917,0.0,0.185,0.12,4.128,0.0,0.0,0.0
1496374268.0120962,0.0,0.184,0.123,4.13,0.0,0.0,0.0
1496374268.078546,0.0,0.183,0.124,4.132,0.0,0.0,0.0
1496374268.1429439,0.0,0.179,0.126,4.133,0.0,0.0,0.0
1496374268.2078528,0.0,0.176,0.127,4.135,0.0,0.0,0.0
1496374268.272693,0.0,0.174,0.122,4.137,0.0,0.0,0.0
1496374268.338607,0.0,0.172,0.128,4.139,0.0,0.0,0.0
1496374268.4029071,0.0,0.173,0.124,4.141,0.0,0.0,0.0
1496374268.46899,0.0,0.173,0.123,4.144,0.0,0.0,0.0
1496374268.533302,0.0,0.172,0.125,4.146,0.0,0.0,0.0
1496374268.600312,0.0,0.17,0.126,4.146,0.0,0.0,0.0
1496374268.6641269,0.0,0.17,0.126,4.149,0.0,0.0,0.0
1496374268.729688,0.0,0.172,0.128,4.15,0.0,0.0,0.0
1496374268.7942688,0.0,0.17,0.129,4.154,0.0,0.0,0.0
1496374268.85899,0.0,0.171,0.127,4.156,0.0,0.0,0.0
1496374268.9239662,0.0,0.177,0.124,4.16,0.0,0.0,0.0
1496374268.989346,0.0,0.176,0.131,4.161,0.0,0.0,0.0
1496374269.055711,0.0,0.174,0.127,4.164,0.0,0.0,0.0
1496374269.1203249,0.0,0.174,0.133,4.166,0.0,0.0,0.0
1496374269.184527,0.0,0.172,0.139,4.166,0.0,0.0,0.0
1496374269.250639,0.0,0.172,0.137,4.169,0.0,0.0,0.0
1496374269.3158529,0.0,0.17,0.135,4.17,0.0,0.0,0.0
1496374269.3807218,0.0,0.172,0.132,4.173,0.0,0.0,0.0
1496374269.445436,0.0,0.174,0.131,4.173,0.0,0.0,0.0
1496374269.510202,0.0,0.174,0.129,4.176,0.0,0.0,0.0
1496374269.576085,0.0,0.172,0.133,4.177,0.0,0.0,0.0
1496374269.640528,0.0,0.169,0.128,4.179,0.0,0.0,0.0
1496374269.7073689,0.0,0.167,0.12,4.181,0.0,0.0,0.0
1496374269.7719917,0.0,0.171,0.114,4.184,0.0,0.0,0.0
1496374269.8391352,0.0,0.175,0.11,4.185,0.0,0.0,0.0
1496374269.901108,0.0,0.171,0.104,4.186,0.0,0.0,0.0
1496374269.9676218,0.0,0.18,0.103,4.187,0.0,0.0,0.0
1496374270.031433,0.0,0.181,0.097,4.189,0.0,0.0,0.0
1496374270.096338,0.0,0.178,0.098,4.191,0.0,0.0,0.0
1496374270.162769,0.0,0.175,0.101,4.193,0.0,0.0,0.0
1496374277.683548,63.2,0.272,-0.108,-74.698,18.753746032714844,-1.6391416788101196,0.0
1496374277.748829,63.8,0.143,-0.129,-74.624,21.52491569519043,1.0612995624542236,0.0
1496374277.813442,65.1,0.139,0.281,-74.533,31.792692184448242,5.816412925720215,0.0
1496374277.87888,66.2,0.078,0.857,-74.44,17.063674926757812,8.258835792541504,0.0
1496374277.943924,68.0,-0.001,1.175,-74.495,14.389324188232422,5.739221572875977,0.0
1496374278.010286,69.5,-0.065,1.366,-74.482,0.4136981964111328,6.924133777618408,0.0
1496374278.074353,71.0,0.037,1.366,-74.418,-1.1240465641021729,-0.7513762712478638,0.0
1496374278.139534,72.8,0.134,1.364,-74.372,-14.51083755493164,-5.378864288330078,0.0
1496374278.204471,74.5,0.115,1.366,-74.356,-36.266666412353516,-3.8218369483947754,0.0
1496374278.2699533,76.1,0.066,1.069,-74.281,-59.24641036987305,-10.959628105163574,0.0
1496374278.334783,78.0,0.129,0.445,-74.249,-68.84068298339844,-11.226797103881836,0.0
1496374278.4011447,79.2,0.211,-0.521,-74.234,-68.93376159667969,-17.829275131225586,0.0
1496374278.4651248,80.7,0.256,-1.677,-74.266,-56.08384323120117,-24.75882339477539,0.0
1496374278.530207,82.3,0.325,-2.9,-74.313,-49.46866226196289,-29.069772720336914,0.0
1496374278.596876,83.7,0.379,-3.852,-74.333,-18.746047973632812,-21.04191017150879,0.0
1496374278.660604,86.3,0.383,-4.621,-74.375,17.21430778503418,-14.859484672546387,0.0
1496374278.7267382,88.1,0.484,-5.27,-74.293,66.2751693725586,-7.868594169616699,0.0
1496374278.7918472,89.5,0.496,-5.75,-74.406,121.6767349243164,0.876348078250885,0.0
1496374278.8560221,91.6,0.424,-5.844,-74.479,171.11346435546875,10.408493995666504,0.0
1496374278.921243,93.0,0.24,-5.762,-74.523,231.52505493164062,14.686239242553711,0.0
1496374278.987673,94.8,0.11,-5.661,-74.74,302.4228210449219,16.536540985107422,0.0
1496374279.051395,96.3,0.041,-5.463,-74.804,363.4499816894531,14.821868896484375,0.0
1496374279.11707,97.1,-0.13,-5.033,-74.942,400.408935546875,18.086668014526367,0.0
1496374279.181814,98.3,-0.245,-4.473,-74.946,455.8664245605469,8.88175106048584,0.0
1496374279.2522962,100.3,-0.33,-3.614,-74.954,499.59490966796875,9.969903945922852,0.0
1496374279.312472,101.5,-0.347,-2.384,-75.048,544.9268798828125,6.042682647705078,0.0
1496374279.378398,103.0,-0.325,-1.092,-75.077,563.7844848632812,-10.227290153503418,0.0
1496374279.442529,104.4,-0.291,-0.053,-75.154,543.2142944335938,-21.305889129638672,0.0
1496374279.5098312,106.4,-0.2,0.477,-75.085,562.2369384765625,-26.613231658935547,0.0
1496374279.5730941,108.8,-0.09,0.903,-75.016,570.7853393554688,-39.76127243041992,0.0
1496374279.637756,110.0,-0.187,1.143,-75.062,555.593017578125,-32.43519592285156,0.0
1496374279.704023,110.5,-0.331,1.202,-75.04,559.5516967773438,-34.60283660888672,0.0
1496374279.770191,111.0,-0.368,1.188,-75.052,547.6941528320312,-45.078189849853516,0.0
1496374279.833426,111.5,-0.323,1.229,-75.014,509.26519775390625,-59.73099136352539,0.0
1496374279.898628,112.0,-0.321,1.211,-74.92,483.3346862792969,-75.66199493408203,0.0
1496374279.9643002,112.0,-0.339,1.226,-74.815,476.6204528808594,-104.52374267578125,0.0
1496374280.028444,112.3,-0.381,1.135,-74.756,463.76116943359375,-114.65892028808594,0.0
1496374280.093784,111.5,-0.481,0.968,-74.669,445.61456298828125,-121.63141632080078,0.0
1496374280.15887,110.9,-0.576,0.798,-74.567,428.6127014160156,-131.41561889648438,0.0
1496374280.223999,109.8,-0.708,0.641,-74.453,409.9600830078125,-144.3959503173828,0.0
1496374280.288769,108.6,-0.763,0.331,-74.358,385.1070861816406,-161.841552734375,0.0
1496374280.355458,106.6,-0.812,0.026,-74.283,388.1764831542969,-175.74781799316406,0.0
1496374280.4201488,105.3,-0.845,-0.195,-74.197,373.7008056640625,-180.5148468017578,0.0
1496374280.484526,103.7,-0.757,-0.287,-74.1,375.8570251464844,-201.99383544921875,0.0
1496374280.550627,102.5,-0.743,-0.449,-74.025,361.1731872558594,-212.5737762451172,0.0
1496374280.6149352,100.0,-0.718,-0.753,-74.025,366.3064270019531,-234.4903106689453,0.0
1496374280.682376,97.1,-0.657,-0.923,-73.908,366.9000549316406,-245.570556640625,0.0
1496374280.746886,94.5,-0.632,-1.001,-73.773,359.795654296875,-249.92979431152344,0.0
1496374280.810097,92.6,-0.536,-0.972,-73.679,365.6034851074219,-250.10324096679688,0.0
1496374280.875899,91.1,-0.308,-0.8,-73.595,367.8200988769531,-254.4643096923828,0.0
1496374280.941384,90.7,-0.146,-0.605,-73.394,366.1711730957031,-254.18359375,0.0
1496374281.005707,89.5,0.028,-0.485,-73.388,365.37640380859375,-266.2509460449219,0.0
1496374281.0706909,89.0,0.264,-0.547,-73.33,357.45843505859375,-266.6065979003906,0.0
1496374281.137265,89.3,0.438,-0.514,-73.343,348.9225158691406,-251.1068572998047,0.0
1496374281.201208,89.2,0.461,-0.318,-73.344,339.7943420410156,-235.95037841796875,0.0
1496374281.266314,89.6,0.495,0.005,-73.304,348.1170959472656,-231.13864135742188,0.0
1496374281.33273,90.4,0.575,0.165,-73.261,334.3921203613281,-217.72508239746094,0.0
1496374281.396928,91.1,0.814,0.255,-73.289,300.0058898925781,-217.14971923828125,0.0
1496374281.4620311,92.0,1.381,0.299,-73.31,281.6215515136719,-212.65013122558594,0.0
1496374281.52711,92.9,2.206,0.298,-73.246,267.24530029296875,-195.08697509765625,0.0
1496374281.592586,93.5,3.178,0.179,-73.178,265.21600341796875,-167.4142303466797,0.0
1496374281.657343,94.3,4.227,0.074,-73.157,244.5319366455078,-107.31281280517578,0.0
1496374281.722822,94.6,5.211,-0.04,-73.184,242.20555114746094,-61.88726043701172,0.0
1496374281.7876868,95.0,6.01,0.025,-73.182,199.4031982421875,0.6880673170089722,0.0
1496374281.8541038,95.5,6.543,-0.133,-73.216,171.94720458984375,65.55088806152344,0.0
1496374281.919837,95.6,6.809,-0.302,-73.344,170.77310180664062,126.6895751953125,0.0
1496374281.98408,96.4,6.968,-0.387,-73.521,160.46517944335938,183.5766143798828,0.0
1496374282.048589,96.1,7.107,-0.382,-73.631,156.60423278808594,256.44287109375,0.0
1496374282.113132,96.8,7.06,-0.412,-73.684,144.841552734375,337.7625732421875,0.0
1496374282.17963,97.0,6.926,-0.457,-73.791,126.88317108154297,405.02398681640625,0.0
1496374282.243217,97.6,6.513,-0.45,-73.811,117.8077163696289,504.7654724121094,0.0
1496374282.3089962,97.0,5.702,-0.536,-73.831,105.73394775390625,577.48974609375,0.0
1496374282.374162,97.3,4.599,-0.594,-74.001,102.41511535644531,633.886962890625,0.0
1496374282.439366,97.5,3.182,-0.58,-74.188,95.22439575195312,678.9097290039062,0.0
1496374282.50392,96.8,1.815,-0.52,-74.202,78.12421417236328,700.01513671875,0.0
1496374282.573225,96.8,0.497,-0.504,-74.246,60.07905960083008,706.7965698242188,0.0
1496374282.634264,96.3,-1.013,-0.617,-74.285,60.7598991394043,689.5036010742188,0.0
1496374282.6998339,96.1,-2.704,-0.809,-74.396,61.434635162353516,679.4279174804688,0.0
1496374282.764675,95.4,-4.331,-0.876,-74.508,70.41033935546875,652.0712280273438,0.0
1496374282.829778,96.2,-5.678,-0.962,-74.736,74.10391235351562,583.0264892578125,0.0
1496374282.8946621,96.7,-6.754,-0.973,-74.875,84.76921844482422,492.1199645996094,0.0
1496374282.960608,96.9,-7.556,-0.899,-75.065,94.50480651855469,417.4323425292969,0.0
1496374283.0249681,97.2,-8.042,-0.808,-75.289,92.197998046875,330.4478759765625,0.0
1496374283.094434,97.3,-8.301,-0.736,-75.499,96.1465072631836,218.34844970703125,0.0
1496374283.1553428,98.0,-8.327,-0.664,-75.593,112.41253662109375,125.78134155273438,0.0
1496374283.221746,99.1,-8.279,-0.537,-75.685,118.62240600585938,35.61344909667969,0.0
1496374283.285533,99.0,-7.982,-0.47,-75.785,130.74562072753906,-60.87458801269531,0.0
1496374283.350842,99.0,-7.343,-0.32,-75.803,138.00851440429688,-158.10342407226562,0.0
1496374283.415823,98.3,-6.433,-0.276,-75.732,135.1625213623047,-239.2493438720703,0.0
1496374283.481827,98.0,-5.329,-0.263,-75.67,138.4419708251953,-316.9044494628906,0.0
1496374283.546057,97.3,-3.955,-0.131,-75.563,133.34286499023438,-373.864501953125,0.0
1496374283.613559,96.9,-2.547,-0.078,-75.513,132.17674255371094,-409.11407470703125,0.0
1496374283.676127,97.3,-1.309,0.011,-75.454,141.47801208496094,-446.91925048828125,0.0
1496374283.741951,98.3,-0.344,0.385,-75.345,137.99549865722656,-457.23870849609375,0.0
1496374283.806968,98.2,0.274,1.104,-75.296,124.74178314208984,-458.63739013671875,0.0
1496374283.872103,98.2,0.777,2.154,-75.256,103.50920867919922,-454.0857849121094,0.0
1496374283.936928,98.9,1.099,3.453,-75.211,67.35380554199219,-432.2955017089844,0.0
1496374284.002651,99.6,1.204,4.61,-75.05,34.97599792480469,-423.7144775390625,0.0
1496374284.06761,100.3,1.24,5.632,-74.982,-12.025424003601074,-409.5702819824219,0.0
1496374284.1325393,100.6,1.113,6.571,-74.967,-83.24545288085938,-396.168212890625,0.0
1496374284.197549,100.4,1.033,7.214,-74.911,-163.43603515625,-389.721923828125,0.0
1496374284.2630482,100.7,0.98,7.481,-74.919,-252.48895263671875,-387.0546569824219,0.0
1496374284.328161,100.2,0.836,7.373,-74.819,-349.5057373046875,-370.9295349121094,0.0
1496374284.393297,99.9,0.559,6.813,-74.827,-442.6723327636719,-364.3346862792969,0.0
1496374284.4586637,99.0,0.509,6.0,-74.875,-506.7231750488281,-367.61865234375,0.0
1496374284.5240247,98.1,0.589,5.296,-74.88,-560.4407348632812,-362.144287109375,0.0
1496374284.5885189,97.5,0.748,4.709,-74.786,-624.324951171875,-348.9341735839844,0.0
1496374284.6538072,97.0,0.757,4.225,-74.79,-659.4149169921875,-337.49334716796875,0.0
1496374284.721475,96.9,0.776,3.762,-74.732,-701.9945068359375,-322.490966796875,0.0
1496374284.7840657,96.8,0.668,3.201,-74.803,-779.9403076171875,-308.4821472167969,0.0
1496374284.849266,96.4,0.52,2.318,-74.906,-777.8822021484375,-297.6531982421875,0.0
1496374284.914349,96.2,0.535,1.321,-74.962,-777.3634033203125,-291.9329528808594,0.0
1496374284.982844,96.1,1.109,0.451,-74.778,-801.5807495117188,-289.9189147949219,0.0
1496374285.0448823,95.8,2.244,-0.189,-74.366,-813.7772216796875,-264.6654357910156,0.0
1496374285.109555,95.9,3.757,-0.853,-73.912,-820.8690185546875,-219.97959899902344,0.0
1496374285.175411,95.0,5.259,-1.478,-73.623,-786.8140258789062,-146.81137084960938,0.0
1496374285.241086,93.9,6.453,-1.819,-73.333,-765.5995483398438,-83.84977722167969,0.0
1496374285.305374,93.1,7.51,-1.939,-72.921,-772.5191650390625,-7.890932083129883,0.0
1496374285.371315,92.1,8.28,-1.992,-72.692,-766.37255859375,82.17996215820312,0.0
1496374285.435559,91.5,8.278,-2.068,-72.537,-728.4639282226562,183.26329040527344,0.0
1496374285.5003037,90.5,7.255,-1.991,-72.358,-716.501953125,284.2821960449219,0.0
1496374285.566532,89.3,5.441,-2.231,-72.276,-709.6622314453125,364.71270751953125,0.0
1496374285.633388,87.8,3.502,-2.709,-72.276,-681.8014526367188,404.2987365722656,0.0
1496374285.698097,86.2,1.848,-3.52,-72.438,-661.327392578125,439.1774597167969,0.0
1496374285.7611458,84.4,0.541,-4.569,-72.476,-621.76416015625,455.6657409667969,0.0
1496374285.8268762,82.9,-0.305,-5.593,-72.584,-566.4954833984375,463.4218444824219,0.0
1496374285.891269,81.5,-0.843,-6.415,-72.732,-477.3801574707031,452.3959655761719,0.0
1496374285.9563808,80.0,-1.05,-6.938,-72.857,-387.4281921386719,433.7451477050781,0.0
1496374286.021885,79.1,-0.949,-7.177,-73.067,-274.1382141113281,408.286865234375,0.0
1496374286.0879729,78.3,-0.733,-7.135,-73.176,-183.23216247558594,396.7904968261719,0.0
1496374286.151942,77.4,-0.511,-7.242,-73.303,-108.98263549804688,394.6893310546875,0.0
1496374286.217203,76.5,-0.334,-7.407,-73.544,-5.436969757080078,377.8525085449219,0.0
1496374286.282022,76.1,-0.324,-7.447,-73.7,83.51785278320312,378.3960266113281,0.0
1496374286.347764,76.0,-0.414,-7.42,-73.716,160.96749877929688,381.74432373046875,0.0
1496374286.41254,75.8,-0.599,-7.387,-73.823,254.0470733642578,369.29986572265625,0.0
1496374286.4798608,75.8,-0.855,-6.989,-73.965,354.2928161621094,366.0207824707031,0.0
1496374286.543061,76.0,-1.104,-6.002,-74.046,459.5226745605469,357.74066162109375,0.0
1496374286.6084242,75.8,-1.319,-4.874,-74.073,532.0218505859375,353.6503601074219,0.0
1496374286.6733031,76.0,-2.134,-3.756,-74.096,588.37939453125,331.3226623535156,0.0
1496374286.738897,76.3,-3.381,-2.643,-74.189,656.1293334960938,309.7013854980469,0.0
1496374286.803975,77.0,-4.992,-1.775,-74.14,686.8544921875,257.94964599609375,0.0
1496374286.8698502,77.4,-6.449,-1.195,-74.135,726.7229614257812,174.87216186523438,0.0
1496374286.933881,79.0,-7.475,-0.707,-74.016,749.6950073242188,76.96516418457031,0.0
1496374286.998907,81.0,-7.901,-0.281,-73.872,782.2071533203125,-45.25789260864258,0.0
1496374287.0638592,82.3,-7.629,0.209,-73.836,796.5210571289062,-145.1458740234375,0.0
1496374287.12977,83.8,-6.574,0.812,-73.695,815.5111694335938,-263.9389343261719,0.0
1496374287.194402,84.7,-4.83,1.196,-73.515,809.541259765625,-339.3193359375,0.0
1496374287.2605093,86.7,-2.956,1.445,-73.311,804.3746337890625,-395.22296142578125,0.0
1496374287.328609,88.7,-1.408,1.934,-73.177,811.7230834960938,-446.3412170410156,0.0
1496374287.389768,91.1,-0.264,2.411,-72.991,785.4481201171875,-464.0183410644531,0.0
1496374287.4548419,92.7,0.57,2.83,-72.969,787.0281372070312,-468.8114318847656,0.0
1496374287.5202498,93.0,2.332,4.688,-72.887,800.3009033203125,-482.2265930175781,0.0
1496374287.5850441,92.5,5.289,8.261,-72.621,823.7701416015625,-473.7536926269531,0.0
1496374287.650496,90.1,8.009,12.202,-72.084,775.0949096679688,-425.17822265625,0.0
1496374287.715325,84.8,9.308,14.657,-71.679,630.7845458984375,-361.5294189453125,0.0
1496374287.781796,80.3,7.91,13.162,-71.955,332.233642578125,-285.99798583984375,0.0
1496374287.845546,75.9,5.943,10.008,-72.383,137.53646850585938,-246.05172729492188,0.0
1496374287.9109569,71.1,4.694,6.928,-72.56,28.394729614257812,-189.05337524414062,0.0
1496374287.9759579,66.1,4.024,4.513,-72.705,-34.795204162597656,-123.37335205078125,0.0
1496374288.041054,61.7,3.536,2.935,-72.745,-50.581642150878906,-76.71736145019531,0.0
1496374288.106378,57.2,3.171,1.926,-72.772,-60.986427307128906,-41.63990783691406,0.0
1496374288.171596,52.3,2.851,1.311,-72.808,-74.78986358642578,-11.157064437866211,0.0
1496374288.236379,48.0,2.565,0.954,-72.733,-103.50309753417969,19.580543518066406,0.0
1496374288.301812,43.1,2.262,0.819,-72.682,-137.65118408203125,45.30674743652344,0.0
1496374288.3713908,38.8,2.087,0.733,-72.589,-148.0096435546875,33.522705078125,0.0
1496374288.431923,34.0,2.019,0.533,-72.559,-129.03384399414062,-17.62913703918457,0.0
1496374288.498784,28.9,2.14,0.554,-72.513,-86.03639221191406,-120.0504150390625,0.0
1496374288.5623941,24.4,2.72,0.79,-72.587,-74.04820251464844,-171.53660583496094,0.0
1496374288.6276262,20.5,3.405,1.023,-72.622,-101.02330780029297,-176.2210235595703,0.0
1496374288.693972,16.5,3.695,0.915,-72.649,-168.39703369140625,-156.91897583007812,0.0
1496374288.757464,14.9,3.557,0.316,-72.737,-271.718994140625,-148.74322509765625,0.0
1496374288.822789,12.3,2.777,-0.396,-73.022,-222.34292602539062,-177.54336547851562,0.0
1496374288.887886,12.2,1.914,-1.095,-73.117,-82.38304138183594,-98.00997161865234,0.0
1496374288.953093,0.0,-1.702,-0.283,-75.002,0.0,0.0,0.0
1496374289.018332,0.0,0.913,-0.531,-74.744,0.0,0.0,0.0
1496374289.0871558,0.0,-0.162,-0.038,-74.762,0.0,0.0,0.0
1496374289.148501,0.0,0.321,-0.146,-74.785,0.0,0.0,0.0
1496374289.213928,0.0,0.313,-0.135,-74.783,0.0,0.0,0.0
1496374289.279006,0.0,0.097,-0.094,-74.769,0.0,0.0,0.0
1496374289.3439379,0.0,0.192,-0.121,-74.803,0.0,0.0,0.0
1496374289.40901,0.0,0.212,-0.129,-74.795,0.0,0.0,0.0
1496374289.474297,0.0,0.14,-0.121,-74.79,0.0,0.0,0.0
1496374289.53947,0.0,0.107,-0.128,-74.785,0.0,0.0,0.0
1496374289.6045558,0.0,0.113,-0.142,-74.782,0.0,0.0,0.0
1496374289.669766,0.0,0.105,-0.153,-74.782,0.0,0.0,0.0
1496374289.7350678,0.0,0.079,-0.168,-74.78,0.0,0.0,0.0
1496374289.799903,0.0,0.059,-0.18,-74.778,0.0,0.0,0.0
1496374289.865148,0.0,0.046,-0.191,-74.778,0.0,0.0,0.0
1496374289.9302073,0.0,0.033,-0.2,-74.778,0.0,0.0,0.0
1496374289.996608,0.0,0.018,-0.209,-74.776,0.0,0.0,0.0
1496374290.060776,0.0,0.0,-0.226,-74.775,0.0,0.0,0.0
1496374290.125719,0.0,-0.012,-0.232,-74.774,0.0,0.0,0.0
1496374290.191208,0.0,-0.026,-0.239,-74.773,0.0,0.0,0.0
1496374290.256196,0.0,-0.035,-0.246,-74.772,0.0,0.0,0.0
1496374290.32094,0.0,-0.051,-0.253,-74.77,0.0,0.0,0.0
1496374290.38639,0.0,-0.063,-0.258,-74.769,0.0,0.0,0.0
1496374290.4516299,0.0,-0.073,-0.264,-74.769,0.0,0.0,0.0
1496374290.516716,0.0,-0.084,-0.27,-74.767,0.0,0.0,0.0
1496374290.581975,0.0,-0.095,-0.277,-74.764,0.0,0.0,0.0
1496374290.646903,0.0,-0.105,-0.283,-74.763,0.0,0.0,0.0
1496374290.711944,0.0,-0.115,-0.292,-74.763,0.0,0.0,0.0
1496374290.777656,0.0,-0.123,-0.303,-74.761,0.0,0.0,0.0
1496374290.8423119,0.0,-0.132,-0.313,-74.757,0.0,0.0,0.0
1496374290.9073641,0.0,-0.142,-0.327,-74.756,0.0,0.0,0.0
1496374290.973907,0.0,-0.15,-0.337,-74.754,0.0,0.0,0.0
1496374291.03784,0.0,-0.16,-0.342,-74.752,0.0,0.0,0.0
1496374291.102948,0.0,-0.167,-0.347,-74.751,0.0,0.0,0.0
1496374291.168066,0.0,-0.176,-0.352,-74.749,0.0,0.0,0.0
1496374291.2333732,0.0,-0.183,-0.357,-74.748,0.0,0.0,0.0
1496374291.298368,0.0,-0.19,-0.36,-74.748,0.0,0.0,0.0
1496374291.363302,0.0,-0.196,-0.364,-74.745,0.0,0.0,0.0
1496374291.430205,0.0,-0.202,-0.369,-74.744,0.0,0.0,0.0
1496374291.494376,0.0,-0.211,-0.377,-74.742,0.0,0.0,0.0
1496374291.5591092,0.0,-0.218,-0.386,-74.74,0.0,0.0,0.0
1496374291.625165,0.0,-0.223,-0.391,-74.738,0.0,0.0,0.0
1496374291.6934657,0.0,-0.229,-0.391,-74.734,0.0,0.0,0.0
1496374291.757768,0.0,-0.234,-0.396,-74.731,0.0,0.0,0.0
1496374291.820358,0.0,-0.239,-0.398,-74.73,0.0,0.0,0.0
1496374291.8850951,0.0,-0.248,-0.398,-74.728,0.0,0.0,0.0
1496374291.949823,0.0,-0.483,-0.321,-74.712,0.0,0.0,0.0
1496374292.015099,0.0,-0.209,-0.421,-74.732,0.0,0.0,0.0
1496374292.08252,0.0,-0.157,-0.505,-74.73,0.0,0.0,0.0
1496374292.145414,0.0,-0.271,-0.425,-74.711,0.0,0.0,0.0
1496374292.211278,0.0,-0.309,-0.397,-74.736,0.0,0.0,0.0
1496374292.275641,0.0,-0.312,-0.376,-74.744,0.0,0.0,0.0
1496374292.3414032,0.0,-0.388,-0.335,-74.737,0.0,0.0,0.0
